,0
4879,merci pour votre excellent travail avec toujours un plaisir de vous écouter hier vous avez spécifié que les banques canadiennes sont solides estce que je dois en déduire que le mouvement desjardins lest également de merci
4880,vient de me charger 20$ de frais bancaires en mars parce que utilise paysans plutôt que largent comptant (covid) ceux qui ont les moyens de conserver une réserve de 2500$ dans leur compte ont pas de frais un autre exemple de plus on est pauvre plus on paie
4881,merci monsieur
4882,merci beaucoup pour votre présence et excellent travail mais de grâce il faut protéger les employés des caisses ouvertes le personnel diminue de jour en jour et le risque de propagation augmente...mettez accès sur rdv et ajouter protection entre le client et employé de
4883,desjardins baisse le taux de ses cartes de crédit
4884,rt félicitations qui suit les recommandations de dans et abaisse ses taux d’intérêts…
4885,"rt baisse le taux de ses cartes de crédit à 10,9%! bravo ������. beau leadership québécois ��."
4886,"desjardins, des croiseurs au même titre que les banques . du pr bullshit ."
4887,desjardins assurance via assurance collective de ma femme après mon beau-père qui courtier en assurance voyage groupe croix bleu est le leader au canada en grosse business grâce aux snowbirds ...
4888,2/2 le problème cest que le gouvernement renault compte beaucoup sur la collaboration des banques et desjardins pour sauver les petites entreprises notamment
4889,les banques sont reconnues principalement pour vous offrir un parapluie lorsqu’il fait soleil
4890,"rt pendant la à guerre à à la covid-19, devrait ordonner aux institutions bancaires (desjardins compris de plafond"
4891,"rt baisse le taux de ses cartes de crédit à 10,9%! bravo ������. beau leadership québécois ��."
4892,on se souviendra que les taux avaient été augmentés en 2008.
4893,rt quel est le rôle des banques pendant la crise de ? je donne un conseil à et aux autres ça vous
4894,"rt pendant la à guerre à à la covid-19, devrait ordonner aux institutions bancaires (desjardins compris de plafond"
4895,bonjour je suis les taux hypothécaire depuis deux semaines dans le but de renégocier pourquoi selon vous les taux sont-ils plus haut ce matin vs hier matin avant la baisse à 0.25% du taux directeur
4896,fixe 5 ans...merci!
4897,"rt pendant la à guerre à à la covid-19, devrait ordonner aux institutions bancaires (desjardins compris de plafond"
4898,merci à desjardins assurances de nous rappeler que le fait de rassurer leurs clients dans leur cas pour un médecin son patient est la assurance et non la réassurance. les assureurs savent de quoi ils parlent : ils font aussi de la réassurance.
4899,rt communiqué | mesures aide pour la jeunesse et modification des mesures d'allègement pour nos membres et clients partir
4900,rt desjardins de son côté annonce aujourdhui quelle aidera ses membres entre autres en baissant temporairement les taux dit
4901,covid-19: desjardins baisse le taux de ses cartes de crédit | jd
4902,"rt pendant la à guerre à à la covid-19, devrait ordonner aux institutions bancaires (desjardins compris de plafond"
4903,"rt pendant la à guerre à à la covid-19, devrait ordonner aux institutions bancaires (desjardins compris de plafond"
4904,desjardins a déjà procédé à certains changements donc ne rêve pas en vain
4905,rt desjardins baisse le taux de ses cartes de crédit
4906,la rue st denis est comme sous père de fernandez
4907,rt je suis heureuse de voir que mes interventions ont porté fruits ✨�� on espère que ouvre la porte à plus dit
4908,desjardins
4909,"rt pendant la à guerre à à la covid-19, devrait ordonner aux institutions bancaires (desjardins compris de plafond"
4910,guys ecg cest seulement moi que le numéro de desjardins fonctionne pas
4911,jai attendu 1h30 au téléphone avant prend mon appel ����‍♀️����‍♀️
4912,"rt baisse le taux de ses cartes de crédit à 10,9%! bravo ������. beau leadership québécois ��."
4913,une coopérative québécois cest pour les situations comme celle quon vit aujourdhui quon doit préférer desjardins! dans le besoin ils sont et doivent être plus flexibles
4914,rt félicitations qui suit les recommandations de dans et abaisse ses taux d’intérêts…
4915,vive les institutions québécois vive desjardins!
4916,desjardins baisse le taux de ses cartes de crédit
4917,"rt pendant la à guerre à à la covid-19, devrait ordonner aux institutions bancaires (desjardins compris de plafond"
4918,fêtes votre victoire carte de crédits desjardins ça commence vous avez été le premier à le dénoncer bravo
4919,rt de la compassion bancaire | à malheureusement aucun de nos grands banquiers canadiens et ça inclut desjardins) na pris jus
4920,il existe des cartes préparées que tu peux y déposer de largent y en a une chez desjardins et ta kono je l'utilise)
4921,desjardins baisse le taux de ses cartes de crédit
4922,rt communiqué | mesures aide pour la jeunesse et modification des mesures d'allègement pour nos membres et clients partir
4923,"rt desjardins abaisse le taux de ses cartes de crédit à 10,9% et offre un prêt urgence de 3000$ à 4,97%)."
4924,"les titres de tva toujours approximatif : ""desjardins baisse le taux de ses cartes de crédit"
4925,"le taux de la marge personnelle est mis a jour mensuellement, habituellement le mer de chaque mois cest indiqué dans votre contrat de crédit rotatif"
4926,"rt desjardins abaisse le taux de ses cartes de crédit à 10,9% et offre un prêt urgence de 3000$ à 4,97%)."
4927,"rt desjardins abaisse le taux de ses cartes de crédit à 10,9% et offre un prêt urgence de 3000$ à 4,97%)."
4928,"rt desjardins abaisse le taux de ses cartes de crédit à 10,9% et offre un prêt urgence de 3000$ à 4,97%)."
4929,rt qui offrent de tels services de paie aux entreprises et leurs millions employés ? desjardins (26 000 entreprises banque ne
4930,rt de la compassion bancaire | à malheureusement aucun de nos grands banquiers canadiens et ça inclut desjardins) na pris jus
4931,"rt pendant la à guerre à à la covid-19, devrait ordonner aux institutions bancaires (desjardins compris de plafond"
4932,"rt pendant la à guerre à à la covid-19, devrait ordonner aux institutions bancaires (desjardins compris de plafond"
4933,desjardins fait décoller les en
4934,la caisse desjardins de drummondville annonçait tout récemment quelle injecte la somme de 50 000 $ sur les deux prochaines années dans le à fonds mentor desjardins de géré par la société de développement économique de drummondville (sded).
4935,"nothing inspires us more than organisations who support a juge thanks to and their partners caisse de dépôt et placement du québec (cdpq), and for making the lunch conference possible"
4936,rt de dans le histoire dêtre humain dents desjardins introduit dans le quotidien dune école secondaire montréalai…
4937,rt covid-19 : desjardins et les grandes banques donnent un sursis à leurs clients
4938,rt : le grand malentendu
4939,covid-19 : desjardins et les grandes banques donnent un sursis à leurs clients
4940,desjardins hausse la limite de paiement sans contact sur ses terminaux
4941,en juin dernier desjardins annonçait une importante fuite des données personnelles de ses usagers notre président
4942,rt en + des données la transparence et le service à clientèle ne sont tellement pas importants chez quon re
4943,rt qui offrent de tels services de paie aux entreprises et leurs millions employés ? desjardins (26 000 entreprises banque ne
4944,fuite chez desjardins: 40 000$ pour acquérir les listes
4945,excédent en hausse chez desjardins; facture plus salée
4946,"rt est tes vrai de montreal si étais pas sur fbi ds les temps de la purge 2014, carlos desjardins, dylan demers demie dur"
4947,ça cest une bonne nouvelle félicitations à ! les banques vous faites quoi maintenant
4948,rt avis-malgré la fermeture des centres commerciaux nos bureaux du complexe desjardins et de place longueur demeurent acces
4949,"rt est tes vrai de montreal si étais pas sur fbi ds les temps de la purge 2014, carlos desjardins, dylan demers demie dur"
4950,refuse de me rembourser mes billets juste modifier mes dates ce qui fait pas de sens dans ma situation boulot comme jai option de modifier mes dates assurances veut pas me rembourser aidez-nous un peu svp
4951,rt jai simplement demander un moratoire hypothécaire à qui a été accordé avec le but de soulager mes le
4952,rt huevos espaces para desjardins en la torre montreal por provencher_roy new space for desjardins a
4953,"rt desjardins a dévoilé un excédent net avant ristourne aux membres de 2,6 milliards de en hausse de 11,7 de une performant"
4954,rt blogue invité le marché hypothécaire est dominé par les 7 grandes banques canadiennes et le mouvement desjardins. ces
4955,"jen ai tellement , de "" reviens chez nous - boom desjardins , - perdu envie aimer - mario penchant , - juste pour voir le monde - la chicane , - coeur de loup - philipe fontaine ,"
4956,bonjour jai demande à adresser de supprimer les intérêts portés à mon compte il sont fait sans poser de quelqu'un...
4957,hey schubert ferme ses salles à manger le gars qui a volé les données chez desjardins doit être triste
4958,"rt récemment je me suis attardé au cas de la glace parfois problématique du colisée desjardins, profitant de ce prétexte"
4959,rt à école québécois en pleine mutation innovant à midi-conférence et panel ce jeudi au desjardins lab à montréal gratuit
4960,wow quelle heure a parler innovation en éducation avec tellement de contenu il me faudra quelques heures pour vous inonder de tweets de
